die,label,method,pair_id,source,target,overlap,iterations,total_ms,cov_ms,sre,sse_sum,gt_t1,gt_t2,gt_t3,gt_t4,gt_t5,gt_t6,gt_t7,gt_t8,gt_t9,gt_t10,gt_t11,gt_t12,est_t1,est_t2,est_t3,est_t4,est_t5,est_t6,est_t7,est_t8,est_t9,est_t10,est_t11,est_t12
die_obverse_0001,local,gicp,362831326792987,L0087D.ply,L0099D.ply,1,100,88051.7,3206.75,0.978782,5745.67,0.95769,0.281149,-0.0615241,0.976831,-0.283357,0.958529,-0.0305272,-0.261465,0.0503899,0.0466688,0.997639,0.269238,0.290804,0.932279,-0.215148,0.977277,-0.955133,0.296066,-0.00809083,-2.32083,0.0561552,0.207848,0.976548,0.377033
die_obverse_0001,local,icp,362831326793018,L0087D.ply,L0102D.ply,1,100,16352.1,0,0.33099,5778.71,0.995182,0.0583837,0.0787635,-1.44899,-0.0624003,0.996821,0.0495354,-1.26844,-0.075621,-0.0542116,0.995662,-0.238769,0.999839,-0.0178663,0.00187125,1.23112,0.0177808,0.999097,0.0385876,1.26056,-0.00255898,-0.0385481,0.999253,-0.198249
die_obverse_0001,local,gicp,362831326793018,L0087D.ply,L0102D.ply,1,100,88894.5,3374.32,0.37477,6200.26,0.995182,0.0583837,0.0787635,-1.44899,-0.0624003,0.996821,0.0495354,-1.26844,-0.075621,-0.0542116,0.995662,-0.238769,0.99599,0.0894464,0.00180218,1.30914,-0.0894591,0.995503,0.0311513,1.06676,0.000992303,-0.0311876,0.999513,-0.223756
die_obverse_0001,local,icp,362831326793049,L0087D.ply,L0097D.ply,1,100,15511.3,0,0.408169,3526.87,0.961963,0.272894,0.0125013,0.0954721,-0.272685,0.961967,-0.0161851,-0.502215,-0.0164427,0.0121605,0.999791,-0.103548,0.99906,0.0349872,0.0255768,1.5348,-0.0342041,0.998951,-0.0304425,-0.631581,-0.0266151,0.0295391,0.999209,0.215269
die_obverse_0001,local,gicp,362831326793049,L0087D.ply,L0097D.ply,1,100,87819.6,3228.77,0.381836,3893.85,0.961963,0.272894,0.0125013,0.0954721,-0.272685,0.961967,-0.0161851,-0.502215,-0.0164427,0.0121605,0.999791,-0.103548,0.925464,0.378376,-0.0186377,1.94015,-0.378707,0.922753,-0.071472,-1.398,-0.00984532,0.0732031,0.997268,0.275539
die_obverse_0001,local,icp,362831326793080,L0087D.ply,L0092D.ply,1,100,15966.3,0,0.277733,5458.79,0.998461,0.0382613,-0.0401548,1.25651,-0.0357736,0.9975,0.0609437,-1.45093,0.0423862,-0.0594134,0.997333,0.383335,0.983314,-0.178361,0.0357932,0.486179,0.177758,0.983883,0.019401,0.141097,-0.0386767,-0.0127147,0.999171,0.01837
die_obverse_0001,local,gicp,362831326793080,L0087D.ply,L0092D.ply,1,100,88538.3,3704.01,0.940865,3697.46,0.998461,0.0382613,-0.0401548,1.25651,-0.0357736,0.9975,0.0609437,-1.45093,0.0423862,-0.0594134,0.997333,0.383335,0.608421,-0.79052,0.070012,-1.22113,0.776163,0.611121,0.155247,0.730402,-0.165512,-0.0401148,0.985392,-0.321147
die_obverse_0001,local,icp,362831326793111,L0087D.ply,L0098D.ply,1,100,14735.4,0,0.0585158,1386.19,0.998114,0.0566551,0.0236511,-0.516019,-0.0570124,0.998265,0.0147125,-0.532983,-0.0227765,-0.0160332,0.999612,-0.0942283,0.999978,-0.00053801,0.00656262,-0.023547,0.000598901,0.999957,-0.00927998,0.35634,-0.00655735,0.0092837,0.999935,-0.0773113
die_obverse_0001,local,gicp,362831326793111,L0087D.ply,L0098D.ply,1,100,87304.2,3903.12,0.0629812,1442.39,0.998114,0.0566551,0.0236511,-0.516019,-0.0570124,0.998265,0.0147125,-0.532983,-0.0227765,-0.0160332,0.999612,-0.0942283,0.999996,-0.000215983,0.00285901,-0.053753,0.000229255,0.999989,-0.00464253,0.202889,-0.00285798,0.00464317,0.999985,-0.0669494
die_obverse_0001,local,icp,362831326793142,L0096D.ply,L0100D.ply,1,100,12856.2,0,0.327378,9262.62,0.998151,0.0371099,0.0481485,-0.753299,-0.0388697,0.99859,0.0361445,-0.65603,-0.0467393,-0.0379491,0.998186,-0.0648542,0.967134,0.246384,-0.0628204,0.278766,-0.247736,0.968718,-0.0146067,0.86286,0.0572564,0.0296895,0.997918,-0.00927299
die_obverse_0001,local,gicp,362831326793142,L0096D.ply,L0100D.ply,1,100,68104.9,3030.95,0.0977785,18086.4,0.998151,0.0371099,0.0481485,-0.753299,-0.0388697,0.99859,0.0361445,-0.65603,-0.0467393,-0.0379491,0.998186,-0.0648542,0.999942,0.00997049,-0.00410346,0.00605449,-0.00996646,0.99995,0.00100149,0.333906,0.00411324,-0.000960539,0.999991,-0.0123849
die_obverse_0001,local,icp,362831326793173,L0096D.ply,L0103D.ply,1,100,12792.1,0,0.411906,3914.99,0.98608,-0.151811,0.067814,-0.705863,0.156464,0.985231,-0.0695593,2.48254,-0.0562526,0.0792015,0.99527,-0.236997,0.997207,-0.0745478,-0.00454122,-1.08001,0.0746386,0.996896,0.025058,1.59683,0.0026591,-0.0253269,0.999676,-0.270048
die_obverse_0001,local,gicp,362831326793173,L0096D.ply,L0103D.ply,1,100,67897.3,3314.84,0.716851,2709.16,0.98608,-0.151811,0.067814,-0.705863,0.156464,0.985231,-0.0695593,2.48254,-0.0562526,0.0792015,0.99527,-0.236997,0.741116,-0.670618,0.031914,-2.19876,0.660146,0.736553,0.147301,1.37619,-0.122289,-0.0880994,0.988577,-0.45955
die_obverse_0001,local,icp,362831326793204,L0096D.ply,L0101D.ply,1,100,13580.7,0,0.433564,23000.5,0.966526,0.256487,0.0065424,-0.249061,-0.256566,0.966056,0.0301489,-0.886575,0.00141247,-0.0308183,0.999524,0.0708345,0.984397,-0.170312,0.0442326,0.228277,0.169546,0.985308,0.0205669,0.569381,-0.0470855,-0.0127466,0.99881,-0.131494
die_obverse_0001,local,gicp,362831326793204,L0096D.ply,L0101D.ply,1,100,69232.2,2884.3,0.864385,29968.8,0.966526,0.256487,0.0065424,-0.249061,-0.256566,0.966056,0.0301489,-0.886575,0.00141247,-0.0308183,0.999524,0.0708345,0.832889,-0.546512,0.0872925,0.208512,0.541551,0.837313,0.0750242,-0.178473,-0.114093,-0.0152135,0.993354,0.0279687
die_obverse_0001,local,icp,362831326793235,L0096D.ply,L0099D.ply,1,100,12873.4,0,0.31451,13724.3,0.993254,-0.10734,0.0438603,-0.385248,0.104103,0.992072,0.0704008,-0.485731,-0.0510694,-0.0653599,0.996554,0.00605741,0.956264,-0.291216,0.0274398,-1.34521,0.289123,0.955262,0.0623051,1.34224,-0.0443564,-0.0516467,0.99768,-0.388142
die_obverse_0001,local,gicp,362831326793235,L0096D.ply,L0099D.ply,1,100,68127.5,2740.51,0.427905,16100.5,0.993254,-0.10734,0.0438603,-0.385248,0.104103,0.992072,0.0704008,-0.485731,-0.0510694,-0.0653599,0.996554,0.00605741,0.863791,-0.501811,0.0452891,-1.06036,0.495241,0.862139,0.107012,0.533926,-0.0927456,-0.0700072,0.993226,-0.273371
die_obverse_0001,local,icp,362831326793266,L0096D.ply,L0102D.ply,1,100,12827.4,0,0.324495,11722.2,0.993509,0.0856689,0.0748349,-1.12172,-0.0900307,0.994307,0.0569948,-1.20417,-0.0695262,-0.0633623,0.995566,-0.0429434,0.99925,-0.0379396,-0.00768604,-0.0170489,0.0382015,0.99857,0.0373989,1.37955,0.00625615,-0.0376645,0.999271,-0.307086
die_obverse_0001,local,gicp,362831326793266,L0096D.ply,L0102D.ply,1,100,68064.7,2898.41,0.242423,18125.3,0.993509,0.0856689,0.0748349,-1.12172,-0.0900307,0.994307,0.0569948,-1.20417,-0.0695262,-0.0633623,0.995566,-0.0429434,0.990144,-0.138245,0.022433,0.162079,0.137317,0.989772,0.0386723,0.733152,-0.0275498,-0.0352107,0.999,-0.158937
die_obverse_0001,local,icp,362831326793297,L0096D.ply,L0097D.ply,1,100,12606.6,0,0.382794,11766.2,0.940381,0.340033,-0.00785915,-0.150624,-0.339898,0.940347,0.0147309,-0.947112,0.0123993,-0.0111814,0.999861,0.0693714,0.996084,0.088266,0.0050114,0.404506,-0.0879488,0.995086,-0.0454753,-0.609416,-0.00900069,0.0448565,0.998953,0.206735
die_obverse_0001,local,gicp,362831326793297,L0096D.ply,L0097D.ply,1,100,68134.1,2758.28,0.44814,15677.8,0.940381,0.340033,-0.00785915,-0.150624,-0.339898,0.940347,0.0147309,-0.947112,0.0123993,-0.0111814,0.999861,0.0693714,0.917364,0.395986,-0.0404832,1.01202,-0.398022,0.913743,-0.0815661,-1.64727,0.00469218,0.090939,0.995845,0.354731
die_obverse_0001,local,icp,362831326793328,L0096D.ply,L0098D.ply,1,100,12525.8,0,0.347316,5280.34,0.970822,-0.238513,-0.0248116,1.49628,0.239508,0.96954,0.0512602,-0.0553376,0.0118296,-0.0557071,0.998377,0.180916,0.999741,-0.0215976,0.00720721,-1.22942,0.0218554,0.999044,-0.0378517,0.463548,-0.00638282,0.0379994,0.999257,-0.13432
die_obverse_0001,local,gicp,362831326793328,L0096D.ply,L0098D.ply,1,100,68452.7,3431.52,0.662515,4295.38,0.970822,-0.238513,-0.0248116,1.49628,0.239508,0.96954,0.0512602,-0.0553376,0.0118296,-0.0557071,0.998377,0.180916,0.652408,-0.755987,0.0533599,-2.56608,0.746981,0.653331,0.1232,0.290345,-0.127999,-0.0405179,0.990946,-0.357078
die_obverse_0001,local,icp,362831326793359,L0095D.ply,L0100D.ply,1,100,10973.3,0,0.483054,4255.32,0.996779,-0.0741981,-0.0304506,1.16427,0.0762534,0.994409,0.0730515,-0.604082,0.0248601,-0.0751381,0.996863,0.272504,0.961433,0.25704,-0.0978649,-0.135885,-0.259414,0.96569,-0.0121454,0.95927,0.0913853,0.0370645,0.995126,-0.0658264
die_obverse_0001,local,gicp,362831326793359,L0095D.ply,L0100D.ply,1,100,59396.2,2830.26,0.833443,2254.29,0.996779,-0.0741981,-0.0304506,1.16427,0.0762534,0.994409,0.0730515,-0.604082,0.0248601,-0.0751381,0.996863,0.272504,0.723342,0.675351,-0.143797,0.783081,-0.684201,0.729082,-0.0175554,0.675743,0.0929839,0.111085,0.989451,0.030326
die_obverse_0001,local,icp,362831326793390,L0095D.ply,L0103D.ply,1,100,10905.9,0,0.457444,2454.99,0.95021,-0.305867,-0.0595491,2.05201,0.305147,0.952073,-0.0210444,1.77192,0.0631318,0.00182541,0.998004,0.21376,0.999641,-0.0135595,-0.0230962,-0.585506,0.0141273,0.999598,0.0246001,1.7153,0.0227533,-0.0249176,0.999431,-0.244497
die_obverse_0001,local,gicp,362831326793390,L0095D.ply,L0103D.ply,1,100,59305.2,3135.2,0.784583,1686.28,0.95021,-0.305867,-0.0595491,2.05201,0.305147,0.952073,-0.0210444,1.77192,0.0631318,0.00182541,0.998004,0.21376,0.673174,-0.738769,0.0325049,-2.51517,0.725275,0.668177,0.165879,1.7806,-0.144265,-0.0880904,0.98561,-0.570684
die_obverse_0001,local,icp,362831326793421,L0095D.ply,L0096D.ply,1,100,9895.14,0,0.263857,1119.12,0.997623,-0.0339273,-0.0599852,2.38754,0.0359248,0.998825,0.0325401,-0.0259728,0.0588107,-0.0346177,0.997669,0.273578,0.999872,-0.00366162,-0.015554,-0.252513,0.00361102,0.999988,-0.00327979,0.094129,0.0155658,0.00322321,0.999874,0.0271264
die_obverse_0001,local,gicp,362831326793421,L0095D.ply,L0096D.ply,1,31,18023.1,2837.91,0.276929,1193.56,0.997623,-0.0339273,-0.0599852,2.38754,0.0359248,0.998825,0.0325401,-0.0259728,0.0588107,-0.0346177,0.997669,0.273578,0.999016,0.0398875,-0.0193682,-0.200489,-0.0401534,0.999102,-0.0135366,0.0366259,0.0188109,0.014301,0.999721,0.0119899
die_obverse_0001,local,icp,362831326793452,L0095D.ply,L0101D.ply,1,100,11318.3,0,0.23356,13582.4,0.955025,-0.296394,0.00879889,0.856744,0.296421,0.955055,-0.00191311,1.14496,-0.00783639,0.00443524,0.999959,-0.0277047,0.994807,-0.10151,0.00745869,-0.0756776,0.101394,0.99474,0.0145598,0.590542,-0.00889743,-0.0137279,0.999866,-0.147251
die_obverse_0001,local,gicp,362831326793452,L0095D.ply,L0101D.ply,1,100,59392.3,2691.06,0.266605,15260.5,0.955025,-0.296394,0.00879889,0.856744,0.296421,0.955055,-0.00191311,1.14496,-0.00783639,0.00443524,0.999959,-0.0277047,0.999138,-0.0412803,0.00427115,0.0646958,0.0412559,0.999133,0.00564213,0.136133,-0.00450035,-0.00546105,0.999975,-0.0213492
die_obverse_0001,local,icp,362831326793483,L0095D.ply,L0099D.ply,1,100,11000.7,0,0.544794,9432.13,0.981987,0.18891,-0.00377619,-0.0692126,-0.188933,0.981465,-0.0321052,0.720091,-0.0023588,0.0322404,0.999477,-0.0497817,0.988499,-0.149819,-0.0205788,-1.36083,0.150616,0.987565,0.0450657,1.33222,0.0135712,-0.0476469,0.998772,-0.387474
die_obverse_0001,local,gicp,362831326793483,L0095D.ply,L0099D.ply,1,100,58717.7,2532.79,1.48561,4350.88,0.981987,0.18891,-0.00377619,-0.0692126,-0.188933,0.981465,-0.0321052,0.720091,-0.0023588,0.0322404,0.999477,-0.0497817,0.13565,-0.990578,0.0188109,-2.93694,0.958391,0.136008,0.250976,-0.570038,-0.25117,-0.0160168,0.96781,-0.303792
die_obverse_0001,local,icp,362831326793514,L0095D.ply,L0102D.ply,1,100,10943.1,0,0.363083,6668.74,0.983383,0.172087,-0.0578255,1.04796,-0.170774,0.984941,0.0269664,-0.501137,0.0615952,-0.0166432,0.997962,0.242733,0.999509,0.0134309,-0.028302,-0.185478,-0.012245,0.999057,0.0416672,1.46285,0.0288349,-0.0413002,0.998731,-0.335372
die_obverse_0001,local,gicp,362831326793514,L0095D.ply,L0102D.ply,1,100,58905.6,2699.44,0.917375,8034.89,0.983383,0.172087,-0.0578255,1.04796,-0.170774,0.984941,0.0269664,-0.501137,0.0615952,-0.0166432,0.997962,0.242733,0.734149,-0.676174,0.0617543,-1.25049,0.663693,0.733832,0.144921,0.991418,-0.143309,-0.0654081,0.987514,-0.375269
die_obverse_0001,local,icp,362831326793545,L0095D.ply,L0097D.ply,1,100,10484.4,0,0.337023,6879.34,0.988483,-0.150257,-0.0180096,0.810421,0.149888,0.988494,-0.020339,1.373,0.0208585,0.0174053,0.999631,0.0344415,0.993272,0.115269,-0.0111538,0.288243,-0.115602,0.992633,-0.0362808,-0.446248,0.00688956,0.0373261,0.999279,0.165509
die_obverse_0001,local,gicp,362831326793545,L0095D.ply,L0097D.ply,1,100,58749.1,2557.19,0.302827,7168.94,0.988483,-0.150257,-0.0180096,0.810421,0.149888,0.988494,-0.020339,1.373,0.0208585,0.0174053,0.999631,0.0344415,0.99604,0.0882861,-0.0104657,0.130477,-0.088541,0.995704,-0.0271009,-0.468977,0.0080281,0.0279203,0.999578,0.113648
die_obverse_0001,local,icp,362831326793576,L0095D.ply,L0098D.ply,1,100,10481,0,0.361867,2517.66,0.95483,0.289318,0.0677834,-2.10633,-0.288747,0.957231,-0.0183013,0.059658,-0.0701792,-0.00209756,0.997532,-0.124849,0.999967,-0.00337596,-0.00745408,-0.945454,0.00315025,0.999542,-0.0300869,0.623086,0.00755224,0.0300624,0.999519,-0.149537
die_obverse_0001,local,gicp,362831326793576,L0095D.ply,L0098D.ply,1,100,58640.6,3223.2,0.321443,3343.17,0.95483,0.289318,0.0677834,-2.10633,-0.288747,0.957231,-0.0183013,0.059658,-0.0701792,-0.00209756,0.997532,-0.124849,0.999717,-0.0175234,0.0160777,-0.593362,0.0178996,0.999562,-0.0235566,0.469637,-0.0156578,0.0238377,0.999593,-0.140899
die_obverse_0001,local,icp,362831326793607,L0089D.ply,L0100D.ply,1,100,15966.6,0,0.24848,5323.23,0.997824,-0.0236714,0.0615304,-1.08241,0.0198655,0.997894,0.0617463,-0.680653,-0.0628624,-0.0603896,0.996193,0.037059,0.995316,-0.0960387,-0.011063,-0.599314,0.0961448,0.995322,0.00948724,0.546892,0.0101002,-0.0105065,0.999894,-0.0518481
die_obverse_0001,local,gicp,362831326793607,L0089D.ply,L0100D.ply,1,100,90407.3,3555.5,0.216384,5563.53,0.997824,-0.0236714,0.0615304,-1.08241,0.0198655,0.997894,0.0617463,-0.680653,-0.0628624,-0.0603896,0.996193,0.037059,0.991265,-0.131882,-8.41371e-05,-0.485184,0.131873,0.991186,0.0126532,0.544685,-0.00158533,-0.0125538,0.99992,-0.0422912
die_obverse_0001,local,icp,362831326793638,L0089D.ply,L0090D.ply,1,100,16332.3,0,0.259166,2898.6,0.996967,0.0594698,0.0502104,-0.847089,-0.0618063,0.997012,0.04634,-1.2778,-0.0473045,-0.0493028,0.997663,0.0248573,0.999309,-0.0352408,-0.0118297,-0.527987,0.0351999,0.999374,-0.00364876,0.785929,0.0119509,0.00322983,0.999923,-0.0475984
die_obverse_0001,local,gicp,362831326793638,L0089D.ply,L0090D.ply,1,100,90794.7,4131.1,0.248972,3056.31,0.996967,0.0594698,0.0502104,-0.847089,-0.0618063,0.997012,0.04634,-1.2778,-0.0473045,-0.0493028,0.997663,0.0248573,0.995354,-0.096235,-0.00309646,-0.342454,0.0962506,0.995343,0.00534046,0.7822,0.0025681,-0.00561368,0.999981,-0.0289174
die_obverse_0001,local,icp,362831326793669,L0089D.ply,L0093D.ply,1,100,16182.6,0,0.712362,2318.54,0.983774,0.16222,0.0766379,-1.97696,-0.162533,0.986701,-0.00218499,0.0850789,-0.0759731,-0.0103066,0.997057,-0.149881,0.998293,0.0150827,-0.0564248,-1.98236,-0.017472,0.998961,-0.042095,-1.04874,0.0557313,0.043009,0.997519,0.0385185
die_obverse_0001,local,gicp,362831326793669,L0089D.ply,L0093D.ply,1,100,90577.3,3568.61,0.70796,2373.33,0.983774,0.16222,0.0766379,-1.97696,-0.162533,0.986701,-0.00218499,0.0850789,-0.0759731,-0.0103066,0.997057,-0.149881,0.994389,0.0798817,-0.0693548,-1.79725,-0.0837612,0.994969,-0.0549554,-1.00981,0.064616,0.0604562,0.996077,0.107054
die_obverse_0001,local,icp,362831326793700,L0089D.ply,L0094D.ply,1,100,16099.8,0,0.455907,4014.59,0.955859,-0.29023,-0.0458242,2.06318,0.292211,0.955301,0.0448709,0.386939,0.0307531,-0.0562806,0.997941,0.287834,0.999569,-0.0161941,-0.0245005,-1.44649,0.0162894,0.999861,0.00369163,0.416004,0.0244373,-0.00408914,0.999693,-0.18788
die_obverse_0001,local,gicp,362831326793700,L0089D.ply,L0094D.ply,1,100,90765.6,3530.89,0.321091,5500.02,0.955859,-0.29023,-0.0458242,2.06318,0.292211,0.955301,0.0448709,0.386939,0.0307531,-0.0562806,0.997941,0.287834,0.994162,-0.107477,-0.00951542,-0.874864,0.10756,0.99416,0.00875088,0.269805,0.00851934,-0.00972327,0.999916,-0.118184
die_obverse_0001,local,icp,362831326793731,L0089D.ply,L0103D.ply,1,100,16158.6,0,0.325002,2526.63,0.974448,0.222071,-0.0336947,0.290855,-0.224026,0.971741,-0.0743793,1.51349,0.016225,0.0800273,0.996661,-0.0659812,0.999682,-0.0214691,-0.0132163,-0.888429,0.0212327,0.999617,-0.0177752,0.604668,0.0135928,0.0174889,0.999755,-0.0153023
die_obverse_0001,local,gicp,362831326793731,L0089D.ply,L0103D.ply,1,100,91057.9,3823.11,0.511586,2750.75,0.974448,0.222071,-0.0336947,0.290855,-0.224026,0.971741,-0.0743793,1.51349,0.016225,0.0800273,0.996661,-0.0659812,0.99767,-0.0491908,-0.0472824,-1.35558,0.0498804,0.998664,0.0135179,0.910368,0.0465542,-0.0158448,0.99879,-0.154088
die_obverse_0001,local,icp,362831326793762,L0089D.ply,L0091D.ply,1,100,16290.9,0,0.397482,3120.79,0.999156,-0.033872,0.02325,-0.41207,0.0318812,0.996185,0.0812296,-1.02217,-0.0259127,-0.0804198,0.996424,0.200584,0.999693,0.0233742,0.00827731,-0.0551109,-0.0229778,0.998717,-0.0451276,-0.547222,-0.00932151,0.0449235,0.998947,0.228392
die_obverse_0001,local,gicp,362831326793762,L0089D.ply,L0091D.ply,1,100,90850.6,4292.11,0.345969,3980.25,0.999156,-0.033872,0.02325,-0.41207,0.0318812,0.996185,0.0812296,-1.02217,-0.0259127,-0.0804198,0.996424,0.200584,0.99343,0.109408,-0.0335617,0.187846,-0.110759,0.992983,-0.0414355,-0.400129,0.0287928,0.0448805,0.998577,0.198571
die_obverse_0001,local,icp,362831326793793,L0089D.ply,L0096D.ply,1,100,15787.1,0,0.201556,4452.44,0.987367,-0.146363,0.0607003,-0.670689,0.148158,0.988617,-0.0261808,1.42962,-0.0561774,0.0348433,0.997813,-0.215678,0.999909,-0.0134502,0.000482386,-0.277178,0.0134506,0.999909,-0.000881825,-0.20792,-0.000470482,0.000888233,0.999999,0.0540068
die_obverse_0001,local,gicp,362831326793793,L0089D.ply,L0096D.ply,1,100,90350.4,3565.24,0.274824,4784.94,0.987367,-0.146363,0.0607003,-0.670689,0.148158,0.988617,-0.0261808,1.42962,-0.0561774,0.0348433,0.997813,-0.215678,0.998366,0.053301,-0.0206078,-0.201009,-0.0536421,0.998426,-0.0163697,-0.089095,0.0197028,0.0174484,0.999654,0.0415299
die_obverse_0001,local,icp,362831326793824,L0089D.ply,L0095D.ply,1,100,15680,0,0.208205,7205.44,0.996211,0.0277351,-0.0824283,2.30858,-0.0296668,0.999311,-0.022303,1.13206,0.0817529,0.0246639,0.996347,0.290364,0.990097,0.140311,-0.00465243,0.202363,-0.140368,0.989971,-0.0159469,-0.442518,0.00236824,0.016442,0.999862,0.115349
die_obverse_0001,local,gicp,362831326793824,L0089D.ply,L0095D.ply,1,100,90412.2,3375.11,0.156397,9391.48,0.996211,0.0277351,-0.0824283,2.30858,-0.0296668,0.999311,-0.022303,1.13206,0.0817529,0.0246639,0.996347,0.290364,0.999631,-0.0194007,0.0190034,0.323236,0.0193749,0.999811,0.0015437,0.00545192,-0.0190297,-0.00117494,0.999818,0.0359344
die_obverse_0001,local,icp,362831326793855,L0089D.ply,L0101D.ply,1,72,11776.9,0,0.114612,8604.1,0.997527,-0.0683913,0.0162121,0.173744,0.0689608,0.996909,-0.0376483,1.22441,-0.0135872,0.0386732,0.99916,-0.119602,0.999793,-0.00310547,0.0201183,0.29546,0.00333215,0.999931,-0.0112436,-0.114099,-0.020082,0.0113083,0.999734,0.0320218
die_obverse_0001,local,gicp,362831326793855,L0089D.ply,L0101D.ply,1,100,91086.7,3410.39,0.171756,11976.5,0.997527,-0.0683913,0.0162121,0.173744,0.0689608,0.996909,-0.0376483,1.22441,-0.0135872,0.0386732,0.99916,-0.119602,0.997689,0.0675228,0.00753041,0.704343,-0.0675302,0.997717,0.000728244,0.065994,-0.00746404,-0.00123509,0.999971,0.0377914
die_obverse_0001,local,icp,362831326793886,L0089D.ply,L0099D.ply,1,100,15492.6,0,0.349129,4130.18,0.998412,-0.0501327,-0.0257124,1.61164,0.0510069,0.9981,0.034552,0.154231,0.0239313,-0.0358086,0.999072,0.188133,0.998922,-0.0446452,-0.0127255,-0.923861,0.0448594,0.998847,0.0170735,0.513568,0.0119486,-0.017626,0.999773,-0.171153
die_obverse_0001,local,gicp,362831326793886,L0089D.ply,L0099D.ply,1,100,89970.6,3268.55,0.358276,4701.65,0.998412,-0.0501327,-0.0257124,1.61164,0.0510069,0.9981,0.034552,0.154231,0.0239313,-0.0358086,0.999072,0.188133,0.986741,-0.162274,-0.00313445,-0.8344,0.162211,0.985339,0.0528679,0.49971,-0.00549058,-0.0526753,0.998597,-0.199289
die_obverse_0001,local,icp,362831326793917,L0089D.ply,L0102D.ply,1,100,15468.6,0,0.253142,2940.59,0.986095,0.153569,0.0635093,-1.36584,-0.154808,0.98783,0.0150516,0.099529,-0.0604249,-0.0246741,0.997868,-0.0834028,0.999734,-0.00965532,-0.0209374,-0.114816,0.0100186,0.9998,0.017318,0.721111,0.020766,-0.0175232,0.999631,-0.140246
die_obverse_0001,local,gicp,362831326793917,L0089D.ply,L0102D.ply,1,100,90124.6,3437.68,0.277462,3336.71,0.986095,0.153569,0.0635093,-1.36584,-0.154808,0.98783,0.0150516,0.099529,-0.0604249,-0.0246741,0.997868,-0.0834028,0.996917,-0.0782525,-0.00575603,-0.0383,0.078389,0.996487,0.0294727,0.857081,0.00342949,-0.0298331,0.999549,-0.158787
die_obverse_0001,local,icp,362831326793948,L0089D.ply,L0097D.ply,1,100,15430.7,0,0.467554,3444.96,0.998367,-0.054714,0.0164237,0.0283591,0.0548978,0.998432,-0.0109611,1.1667,-0.0157982,0.0118448,0.999805,-0.0757403,0.999945,-0.00959159,0.0042822,0.007788,0.00977888,0.998889,-0.0460995,-1.05055,-0.00383527,0.0461388,0.998928,0.243056
die_obverse_0001,local,gicp,362831326793948,L0089D.ply,L0097D.ply,1,100,89846.4,3296.96,0.525293,4203.25,0.998367,-0.054714,0.0164237,0.0283591,0.0548978,0.998432,-0.0109611,1.1667,-0.0157982,0.0118448,0.999805,-0.0757403,0.976321,0.21509,-0.0230908,0.496234,-0.216219,0.97362,-0.0728878,-1.10076,0.00680427,0.0761546,0.997073,0.276081
die_obverse_0001,local,icp,362831326793979,L0089D.ply,L0092D.ply,1,100,16329.1,0,0.451907,6546.43,0.972392,0.227354,0.0525716,-0.941878,-0.23032,0.971285,0.059647,-1.6822,-0.037501,-0.0701086,0.996834,0.127819,0.995339,0.0921484,-0.028436,-0.576263,-0.0932903,0.994759,-0.0418491,-0.6968,0.0244307,0.0443069,0.998719,0.15018
die_obverse_0001,local,gicp,362831326793979,L0089D.ply,L0092D.ply,1,100,90690.5,3746,0.317944,10584.4,0.972392,0.227354,0.0525716,-0.941878,-0.23032,0.971285,0.059647,-1.6822,-0.037501,-0.0701086,0.996834,0.127819,0.999995,-0.000636143,-0.00322724,-0.0933901,0.000582125,0.99986,-0.0167114,-0.0696444,0.00323742,0.0167095,0.999855,0.0758551
die_obverse_0001,local,icp,362831326794010,L0089D.ply,L0098D.ply,1,100,16003.2,0,0.487046,3176.82,0.948516,-0.315685,0.0256905,0.690958,0.312273,0.945649,0.0907327,-0.773487,-0.0529372,-0.078039,0.995544,0.128327,0.999991,0.00399289,-0.00174306,-1.31111,-0.00404675,0.999477,-0.0320782,-0.124578,0.00161406,0.032085,0.999484,-0.0325366
die_obverse_0001,local,gicp,362831326794010,L0089D.ply,L0098D.ply,1,100,90281.1,3961.31,0.337299,5740.74,0.948516,-0.315685,0.0256905,0.690958,0.312273,0.945649,0.0907327,-0.773487,-0.0529372,-0.078039,0.995544,0.128327,0.999509,-0.0252225,0.0185657,-0.569278,0.0254382,0.999611,-0.011476,0.197866,-0.018269,0.0119426,0.999762,-0.0908108
die_obverse_0001,local,icp,362831326794041,L0101D.ply,L0103D.ply,1,100,10992.9,0,0.414608,2277.23,0.955445,0.292182,0.0418752,-1.13461,-0.292122,0.95635,-0.00769096,-0.119294,-0.0422945,-0.00488437,0.999093,-0.0720855,0.999729,-0.0205078,-0.0110248,-0.714494,0.0202639,0.999557,-0.0217985,0.25997,0.011467,0.0215692,0.999702,0.0814235
die_obverse_0001,local,gicp,362831326794041,L0101D.ply,L0103D.ply,1,100,60950.7,3168.22,0.432793,2323.72,0.955445,0.292182,0.0418752,-1.13461,-0.292122,0.95635,-0.00769096,-0.119294,-0.0422945,-0.00488437,0.999093,-0.0720855,0.988434,0.141634,-0.0542101,-0.669424,-0.143612,0.989033,-0.0344939,-0.0951713,0.0487301,0.0418802,0.997934,0.0528472
